"DIM","funcId","ID","runtime","runs","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%"
2,8,"BFGS",4361,30,2.742868522196e-08,1.665569016e-09,8.28803447393166e-08,1.62856395e-10,2.08042649775e-10,2.632702945e-10,4.27931468075e-10,1.665569016e-09,7.17248305225e-09,4.792717334e-08,2.02631651212999e-07,3.292080422e-07
2,9,"BFGS",4361,30,1.23133380203847e-08,6.085656423e-10,3.67171423851647e-08,1.563194019e-13,3.257838443595e-12,7.048583939e-12,1.069935251475e-10,6.085656423e-10,1.17434417775e-09,3.32664456e-08,9.41139095299997e-08,1.438981982e-07
2,1,"NELDERDOERR",4361,30,7.20395595053333e-12,5.96855898e-12,5.01865083989137e-12,1.527666882e-12,1.70352620925e-12,1.918465387e-12,3.28626015275e-12,5.96855898e-12,1.124078608325e-11,1.436006869e-11,1.66384239725e-11,1.850253284e-11
2,10,"NELDERDOERR",4361,30,1.50384001532333e-11,6.025402399e-12,3.47405026137178e-11,6.465938895e-13,8.92796947425e-13,1.193711796e-12,2.408739874e-12,6.025402399e-12,8.8533624875e-12,1.91420213e-11,8.65547633449997e-11,1.417106432e-10
2,11,"NELDERDOERR",4361,30,8.27391488653333e-12,5.343281373e-12,9.73464495103212e-12,1.705302566e-12,1.7564616431e-12,1.818989404e-12,3.68771679875e-12,5.343281373e-12,8.3701934275e-12,1.825029017e-11,3.07460723534999e-11,4.096989414e-11
2,12,"NELDERDOERR",4361,30,1.11079856401289e-10,5.513811629e-12,3.75110757465377e-10,2.842170943e-14,1.403321902915e-13,2.771116669e-13,3.616662525e-12,5.513811629e-12,2.72528666325e-11,5.280753612e-11,8.43189695653996e-10,1.489866008e-09
2,13,"NELDERDOERR",4361,30,1.39417958668667e-11,1.051603249e-11,8.01041674372409e-12,4.320099833e-12,4.4735770643e-12,4.661160347e-12,8.30624458125e-12,1.051603249e-11,2.0435209085e-11,2.66737743e-11,2.8510527273e-11,3.001332516e-11
2,14,"NELDERDOERR",4361,30,1.47257613516e-11,8.071765478e-12,1.45221518377287e-11,4.632738637e-12,4.9908521758e-12,5.428546501e-12,5.78204151225e-12,8.071765478e-12,2.07958095225e-11,3.038280738e-11,4.66243932349999e-11,5.991296348e-11
2,15,"NELDERDOERR",4361,30,3.47218550223333e-12,1.350031198e-12,6.26149803889485e-12,6.96331881e-13,7.4749095801e-13,8.100187188e-13,9.61897228425e-13,1.350031198e-12,2.93098878475e-12,5.154987548e-12,1.66542335490999e-11,2.606270755e-11
2,16,"NELDERDOERR",4361,30,4.92169268317867e-13,0,1.72939590188033e-12,0,0,0,0,0,6.9277916735e-14,2.273736754e-13,3.86961573907998e-12,6.849631973e-12
2,17,"NELDERDOERR",4361,30,0.00011451435144384,1.86730631e-11,0.000256689982247894,8.895995052e-12,9.7848840156e-12,1.087130386e-11,1.518962733e-11,1.86730631e-11,0.000179246253968,0.0002469003929,0.000654829760789998,0.0009885901527
2,18,"NELDERDOERR",4361,30,0.0189248695113855,0.003268736584,0.028116944179493,1.813305062e-11,1.36655732711778e-05,3.036791844e-05,8.100260978e-05,0.003268736584,0.0345875926425,0.05775168326,0.0796792724654999,0.09762002727
2,19,"NELDERDOERR",4361,30,0.00209556877251236,1.293187779e-12,0.00543400772518353,2.273736754e-13,2.56150656235e-13,2.913225217e-13,9.379164111e-13,1.293187779e-12,2.2168933355e-12,0.01571161285,0.0157172810785,0.01572191872
2,2,"NELDERDOERR",4361,30,6.19309048488667e-12,3.609557098e-12,8.48182624304271e-12,6.536993169e-13,6.60094201515e-13,6.679101716e-13,2.27728946825e-12,3.609557098e-12,5.34683408675e-12,2.128786036e-11,2.6946622711e-11,3.157651918e-11
2,20,"NELDERDOERR",4361,30,2.14832596158e-12,1.527666882e-12,2.15158230623594e-12,1.705302566e-13,4.00746102965e-13,6.821210263e-13,8.313350007e-13,1.527666882e-12,2.38742359225e-12,6.139089237e-12,7.27924387459999e-12,8.212097669e-12
2,21,"NELDERDOERR",4361,30,4.83331892996e-13,1.503241975e-13,7.18079398477545e-13,3.552713679e-14,4.51194637215e-14,5.684341886e-14,1.136868377e-13,1.503241975e-13,5.48894263375e-13,2.038369473e-12,2.23034923845e-12,2.387423592e-12
2,22,"NELDERDOERR",4361,30,5.72981662090333e-12,1.136868377e-13,1.98500282787518e-11,3.552713679e-14,3.8724579102e-14,4.263256415e-14,7.105427357e-14,1.136868377e-13,3.44613226825e-13,2.870592652e-12,4.45609771283998e-11,7.86712917e-11
2,23,"NELDERDOERR",4361,30,5.44287793373333e-09,5.162529959e-09,2.68205050052948e-09,1.753022616e-09,2.16441833325e-09,2.667235321e-09,3.47756345925e-09,5.162529959e-09,6.55352216925e-09,7.833790505e-09,1.074922160325e-08,1.313457432e-08
2,24,"NELDERDOERR",4361,30,0.539671738861333,0.3877288339,0.582729599831757,0.04656408829,0.057507702568,0.07088323113,0.206053277325,0.3877288339,0.624500727275,1.192181638,1.86061900045,2.407522297
2,3,"NELDERDOERR",4361,30,2.29789520746e-12,1.051603249e-12,2.55606856008214e-12,1.705302566e-13,3.30402372155e-13,5.258016245e-13,6.3238303485e-13,1.051603249e-12,2.25275353925e-12,6.366907002e-12,7.61721796774999e-12,8.640199667e-12
2,4,"NELDERDOERR",4361,30,1.50734535937733e-11,4.689582056e-12,3.32901599003124e-11,3.97903932e-13,6.5369931687e-13,9.663381206e-13,1.5667467325e-12,4.689582056e-12,1.17947873675e-11,2.093880624e-11,8.39086577779997e-11,1.354294454e-10
2,5,"NELDERDOERR",4361,30,0.184972629266667,0,0.703935902810073,0,0,0,0,0,0,0,1.52602419144999,2.774589439
2,6,"NELDERDOERR",4361,30,2.27380780871333e-11,4.167333145e-12,5.58769963246373e-11,1.225686219e-12,1.33919542095e-12,1.47792889e-12,2.291500323e-12,4.167333145e-12,1.05355724145e-11,3.834088602e-11,1.40745726183999e-10,2.245315045e-10
2,7,"NELDERDOERR",4361,30,3.64218430222613e-09,7.020162229e-12,1.38273058288195e-08,4.703792911e-12,4.93860508045e-12,5.225597732e-12,5.91260374025e-12,7.020162229e-12,1.285371809e-11,1.858069254e-11,2.99886583781428e-08,5.450963103e-08
2,8,"NELDERDOERR",4361,30,7.65633482586667e-12,5.151434834e-12,7.25417894195391e-12,1.804778549e-12,2.0509816067e-12,2.351896455e-12,2.966515922e-12,5.151434834e-12,1.18305365505e-11,1.443822839e-11,2.2519941469e-11,2.913225217e-11
2,9,"NELDERDOERR",4361,30,2.7218523732e-12,2.245315045e-12,2.10627929846957e-12,2.842170943e-13,4.6647130603e-13,6.892264537e-13,1.23101528975e-12,2.245315045e-12,3.72324393575e-12,6.50857146e-12,7.08304526155e-12,7.553069281e-12
2,1,"G3PCX",4361,30,6.87577686626667e-09,6.613277037e-09,4.8992190968808e-09,1.722639809e-09,1.96358147525e-09,2.258065734e-09,3.17548654075e-09,6.613277037e-09,8.764312831e-09,9.982016991e-09,1.658473163095e-08,2.19869527e-08
2,10,"G3PCX",4361,30,0.000246508081206296,5.513342671e-09,0.000930826812456705,8.319602784e-10,1.15235678757e-09,1.543952521e-09,4.49367121325e-09,5.513342671e-09,8.80279671375e-09,2.682405125e-05,0.00203096290541249,0.003670712877
2,11,"G3PCX",4361,30,0.00413426592895319,8.426127351e-09,0.0157334154863852,1.07789333e-11,9.13735043015e-10,2.017348066e-09,4.14208134475e-09,8.426127351e-09,9.821636837e-09,5.538515779e-08,0.0341076423848208,0.06201384993
2,12,"G3PCX",4361,30,0.151252563843204,2.311937024e-07,0.40482319320261,5.483457244e-09,5.5920679642e-09,5.7248144e-09,8.94470453275e-09,2.311937024e-07,0.030041144907,0.3975131329,1.048066532605,1.580337496
2,13,"G3PCX",4361,30,0.193044201111977,9.58846158e-09,0.605164028841088,1.655280357e-09,3.01788958245e-09,4.683300858e-09,7.12890546625e-09,9.58846158e-09,0.00758241713875,0.3974012258,1.49209174480999,2.387747624
2,14,"G3PCX",4361,30,7.63774844833333e-09,7.744894504e-09,1.98320376038933e-09,4.072091997e-09,4.5890256927e-09,5.220833543e-09,5.9890137295e-09,7.744894504e-09,8.93887630575e-09,9.574343096e-09,1.09600325242e-08,1.209377842e-08
2,15,"G3PCX",4361,30,1.21368037067394,0.9974413878,1.68317050997295,8.57141913e-10,8.77209060945e-10,9.017355751e-10,5.51241896525e-09,0.9974413878,0.99937297185,3.980944593,5.11683942284999,6.04620792
2,16,"G3PCX",4361,30,0.00169105458335893,2.204927227e-07,0.00628685038767352,1.094235813e-12,2.83662444659715e-09,6.302272482e-09,7.95981058825e-09,2.204927227e-07,8.925905007e-06,0.0004833488558,0.0138655302476099,0.02481458775
2,17,"G3PCX",4361,30,8.90040454018747e-06,9.981413029e-09,1.4984820805646e-05,2.420769363e-09,3.71629145265e-09,5.29970734e-09,7.2905681495e-09,9.981413029e-09,2.356692424855e-05,3.280771807e-05,3.51175464425e-05,3.700740602e-05
2,18,"G3PCX",4361,30,0.675221405236458,0.246265484,1.34019369070192,5.648075785e-09,0.000442355983336682,0.0009830063931,0.0450961129525,0.246265484,0.5073612256,2.271673099,3.86392863969999,5.166683173
2,19,"G3PCX",4361,30,0.0218764401956424,0.01575761675,0.0274236455263892,6.074770909e-09,6.87140726575e-09,7.845073924e-09,9.1263565595e-09,0.01575761675,0.034374907715,0.06284507749,0.0817701460259999,0.09725429301
2,2,"G3PCX",4361,30,0.00038486351218688,5.910294476e-09,0.00146461899965321,6.385363349e-10,1.109244607295e-09,1.684554718e-09,4.39466418825e-09,5.910294476e-09,9.3532399605e-09,2.078172656e-08,0.00317508064017694,0.005772856888
2,20,"G3PCX",4361,30,0.280222627660223,8.34512548e-09,0.668561365186615,4.211244686e-10,3.09918704033e-09,6.372374628e-09,7.2255872395e-09,8.34512548e-09,1.09864697325e-08,1.138290839,1.85710246825,2.445221074
2,21,"G3PCX",4361,30,3.75149447834267e-09,2.912827313e-09,3.50935845069271e-09,2.120259524e-11,1.60713398147e-10,3.312266017e-10,1.71786673775e-09,2.912827313e-09,4.51613502125e-09,6.051571688e-09,1.09122805036e-08,1.488922408e-08
2,22,"G3PCX",4361,30,3.74853783574267e-09,3.137984095e-09,2.90203449560273e-09,2.182787284e-11,2.55010945702e-10,5.400124792e-10,8.40300273925e-10,3.137984095e-09,5.85588111325e-09,7.94909738e-09,8.95795153619999e-09,9.783377664e-09
2,23,"G3PCX",4361,30,0.0501833279575486,8.570822274e-09,0.147515288545234,4.024371947e-09,4.07280680285e-09,4.13200496e-09,5.12163533825e-09,8.570822274e-09,1.0920738089e-08,0.126859874,0.375419800284999,0.5787870127
2,24,"G3PCX",4361,30,2.51837388122,2.468551395,0.779947681611659,0.6124259213,1.033263535265,1.547620619,2.356767618,2.468551395,2.82324076625,3.70695568,3.75785450215,3.799498993
2,3,"G3PCX",4361,30,0.921785135506886,0.9973675978,0.736447206219491,5.757328836e-09,6.870621294e-09,8.231312076e-09,0.265833578455,0.9973675978,0.99886925745,2.336330062,2.41970433375,2.487919647
2,4,"G3PCX",4361,30,2.80424442716667,2.158473166,2.38366670796677,0.9953754195,0.9955957188,0.9958649735,0.997779543325,2.158473166,3.98071908075,8.024847766,8.03596255155,8.045056467
2,5,"G3PCX",4361,30,0.01525126736,0,0.0580405582200052,0,0,0,0,0,0,0,0.125822955719999,0.2287690104
2,6,"G3PCX",4361,30,6.77526988606667e-09,6.513111828e-09,4.27591118375963e-09,2.631281859e-09,2.72767515255e-09,2.845489178e-09,4.24098445225e-09,6.513111828e-09,7.804012547e-09,9.242540955e-09,1.552669033475e-08,2.06682671e-08
2,7,"G3PCX",4361,30,0.0611157467715764,8.157130083e-09,0.160775861213906,6.511768902e-10,8.6880120876e-10,1.134786487e-09,3.9997241075e-09,8.157130083e-09,0.020099216686,0.1280726356,0.404339844674999,0.6303766521
2,8,"G3PCX",4361,30,6.40129940136e-09,7.350593023e-09,5.00116238026791e-09,9.878817764e-10,1.18530465437e-09,1.426599283e-09,2.8193376525e-09,7.350593023e-09,7.91916932025e-09,8.874685875e-09,1.594819742725e-08,2.173561597e-08
2,9,"G3PCX",4361,30,5.58858725206067e-09,5.33301403e-09,3.67438812825102e-09,2.083311301e-11,1.574662178605e-10,3.244622349e-10,2.50846099425e-09,5.33301403e-09,8.502452076e-09,9.263800393e-09,1.086233822785e-08,1.217023282e-08
2,1,"PSO",4361,30,5.370689137862e-09,5.145068371e-09,3.65847970093048e-09,8.462563983e-11,2.280629019015e-10,4.033751111e-10,2.90124546625e-09,5.145068371e-09,7.787427592e-09,9.745878771e-09,1.205071065145e-08,1.393648219e-08
2,10,"PSO",4361,30,11.349941750114,3.843828856,14.7871127366403,0.0399183208,0.0457919999845,0.05297094121,0.366702146125,3.843828856,26.43433542225,36.84933688,37.266254623,37.60736914
2,11,"PSO",4361,30,9.6423110240482,2.451924958,13.1449212407214,0.003137278373,0.00864670200065,0.01538044199,0.402958160325,2.451924958,11.748755709,38.82797706,39.153351384,39.41956674
2,12,"PSO",4361,30,0.780591450645184,0.004133263442,1.65423861174147,6.933139645e-06,2.880326293375e-05,5.553341362e-05,0.00036800504045,0.004133263442,0.37060666703,3.95390277,4.81526035225,5.520007465
