"DIM","funcId","ID","runtime","runs","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%"
2,19,"BFGS",4400,15,0.0893633669290001,0.01570765957,0.158929557096892,1.30799844556e-08,1.5106525099e-08,1.6745124754e-08,2.4757483175e-08,0.01570765957,0.074804019075,0.32672226452,0.40395205152,0.462458771568
2,2,"BFGS",4400,15,4.54204998345667e-08,1.539379468e-08,8.68398323206176e-08,3.6318965614e-10,4.505693596e-10,6.463608315e-10,2.452857473e-09,1.539379468e-08,5.745413034e-08,6.904856491e-08,1.52361809569e-07,2.680067223076e-07
2,20,"BFGS",4400,15,4.11829910101015e-05,4.126500244e-07,0.000103132859876642,8.7538865036e-14,2.1884716259e-13,3.4106051314e-13,4.118196539e-08,4.126500244e-07,1.4780669302e-05,0.000117583457224,0.00023410384064,0.000320282069756
2,21,"BFGS",4400,15,1.08571751815708e-05,1.19238166e-08,3.75627549497906e-05,9.6348458108e-11,2.4087114527e-10,8.1268467526e-10,6.825963461e-09,1.19238166e-08,2.6364303075e-07,9.69666216628e-06,5.48792491289999e-05,0.0001094541694716
2,22,"BFGS",4400,15,1.4860316339006e-05,9.304908843e-08,5.31723638692852e-05,3.18868842476e-11,6.3687366494e-11,5.514471014002e-09,3.6298636985e-08,9.304908843e-08,2.6416409325e-07,8.051960774e-06,6.91400274069998e-05,0.0001517377116628
2,23,"BFGS",4400,15,0.3201093449472,0.191322974,0.390235315021604,0.0025253143652,0.003363080192,0.0175698781284,0.058339933815,0.191322974,0.4751034173,0.5910806761,0.865140057729999,1.243921697092
2,24,"BFGS",4400,15,2.060160081536,2.048503533,1.36237937082724,0.1005738756608,0.106871121242,0.2255268646,1.18278379975,2.048503533,3.0881171605,3.8943887098,3.9177201911,3.94796838404
2,3,"BFGS",4400,15,0.492637160650668,1.680724608e-07,0.654181994000446,5.82496788568e-10,1.02405768307e-09,1.4420265872e-09,1.442052167e-08,1.680724608e-07,1.0239166755,1.3419548576,1.595498331,1.6908524472
2,4,"BFGS",4400,15,0.623700842798331,2.869264577e-06,0.726667228160617,1.289018811672e-09,2.22708864678e-09,1.38676455214e-08,4.640050122e-08,2.869264577e-06,1.19865939,1.4684946648,1.6599783466,1.86139285024
2,5,"BFGS",4400,15,0.513133208266667,0,1.71209370004255,0,0,0,0,0,0,0.6460382412,2.73979159799999,5.06807727239999
2,6,"BFGS",4400,15,6.29494940098332e-07,3.178638508e-08,1.25841586632909e-06,3.0798958038164e-10,7.6975012999235e-10,1.3195659672e-09,1.58105955e-08,3.178638508e-08,1.1565395395e-07,2.7087586774e-06,3.1932603292e-06,3.51319958548e-06
2,7,"BFGS",4400,15,17.2450857408207,3.606373174,52.3533590286562,0.1027681052352,0.175796658423,0.44196879582,2.1577191905,3.606373174,6.1026663625,7.997016815,67.9872771154998,150.9528842462
2,8,"BFGS",4400,15,2.26666350830529e-06,3.061411675e-07,4.55700277357301e-06,1.9097228686e-10,2.3314612465e-10,4.1267753662e-10,9.8977430695e-08,3.061411675e-07,1.08304313795e-06,7.0591432288e-06,1.031515493e-05,1.3948555526e-05
2,9,"BFGS",4400,15,1.45747446335422e-06,1.188123804e-07,3.94766481536902e-06,2.086153472288e-12,4.98090457787e-12,4.4771127263634e-09,3.652925784e-08,1.188123804e-07,4.719043787e-07,2.4825575e-06,6.93081737659999e-06,1.200708977864e-05
2,1,"G3PCX",4400,15,5.78070142873333e-09,5.685421911e-09,2.71803057368217e-09,1.872559068e-09,2.0974379565e-09,2.2769079064e-09,3.2261766595e-09,5.685421911e-09,7.749534348e-09,9.0353736936e-09,9.3974065863e-09,9.74817282912e-09
2,10,"G3PCX",4400,15,0.205395368216412,5.513342671e-09,0.791342620916196,1.031318106328e-09,1.33035484822e-09,2.2933647866e-09,4.6210857365e-09,5.513342671e-09,8.631786841e-09,0.00902180098802658,0.930293667569997,2.211653941428
2,11,"G3PCX",4400,15,0.00275573091063264,7.638760735e-09,0.0106728750507985,5.72618290456e-10,1.41537732619e-09,2.2062600632e-09,4.5486405755e-09,7.638760735e-09,9.47090939e-09,9.9086435056e-09,0.0124007690660361,0.0297618318764144
2,12,"G3PCX",4400,15,0.189886140629165,3.734735401e-07,0.50701646221547,5.55103724768e-09,5.6524072532e-09,6.7018845584e-09,9.2598533285e-09,3.734735401e-07,0.0213386627155,0.45986805142,0.965139464089998,1.544890316036
2,13,"G3PCX",4400,15,0.16641008488203,9.58846158e-09,0.512375624253216,2.50312609728e-09,3.7748947077e-09,4.9043194392e-09,7.3953358995e-09,9.58846158e-09,0.035097865192,0.242616450156,0.836108899069998,1.528542071228
2,14,"G3PCX",4400,15,1.0075844159e-08,7.744894504e-09,1.07943833986025e-08,4.39373962988e-09,4.8762110792e-09,5.4047021078e-09,6.231690719e-09,7.744894504e-09,8.8070422065e-09,9.4471701572e-09,2.13016043912e-08,3.771977020448e-08
2,15,"G3PCX",4400,15,1.12761972692449,0.9949590571,1.49795431440139,8.69628138388e-10,8.8835747647e-10,1.16595657586e-09,6.3271841095e-09,0.9949590571,0.9949600491,3.1838659602,4.2783189081,4.69620171204
2,16,"G3PCX",4400,15,0.00351879768151871,4.723948592e-07,0.00878825657660932,1.76542414474536e-09,4.4119190081439e-09,6.8588207116e-09,7.9614643765e-09,4.723948592e-07,2.57114898195e-05,0.0146667883044,0.024029480516,0.0260267365124
2,17,"G3PCX",4400,15,2.29776583670608e-05,9.022357972e-09,5.85888802988228e-05,2.69921258708e-09,3.1168774232e-09,4.1690086054e-09,6.1574016995e-09,9.022357972e-09,2.8777666115e-05,2.877766613e-05,8.89903933009998e-05,0.0001732882113404
2,18,"G3PCX",4400,15,0.665839780449165,0.243135805,1.29471827702301,0.000275185365930565,0.000687954942712736,0.0009827903547,0.06477270849,0.243135805,0.5258198898,1.33992782056,2.807040272,4.1488914218
2,19,"G3PCX",4400,15,0.0335113635667947,0.01570765077,0.0474485010344245,3.14345811604e-09,4.8533905786e-09,6.782892115e-09,8.464162704e-09,0.01570765077,0.04712357731,0.094258506366,0.113109902169,0.1394915529876
2,2,"G3PCX",4400,15,0.000298596275517634,5.910294476e-09,0.00115219998489086,9.31421482168e-10,1.37074920307e-09,2.2728102068e-09,4.4492196595e-09,5.910294476e-09,9.199730755e-09,9.21021948770999e-06,0.001349798719635,0.00321803532425399
2,20,"G3PCX",4400,15,0.272100887671561,8.169422472e-09,0.660476905152353,1.41953222504e-10,3.0480311606e-10,2.78084257836e-09,6.5837184595e-09,8.169422472e-09,9.695491965e-09,0.90911073788,1.4949520947,2.01933955788
2,21,"G3PCX",4400,15,2.97349755194267e-09,2.912827313e-09,1.80735019971104e-09,1.080093170488e-10,2.38219399762e-10,5.892985655e-10,1.8097843225e-09,2.912827313e-09,4.1234129445e-09,5.3170609248e-09,5.9006865172e-09,5.99121761968e-09
2,22,"G3PCX",4400,15,1.05703914786361e-06,3.137984095e-09,4.07980407505582e-06,1.669195626208e-10,3.84557097292e-10,6.28844532e-10,9.0707530395e-10,3.137984095e-09,6.0923284195e-09,9.0496655504e-09,4.74824268036478e-06,1.13820857041459e-05
2,23,"G3PCX",4400,15,0.0474082108292832,7.965859083e-09,0.140202624481542,4.05450919064e-09,4.0997150561e-09,4.3378634016e-09,5.281453497e-09,7.965859083e-09,9.4095864435e-09,0.093985235484,0.2502413015,0.42369603512
2,24,"G3PCX",4400,15,2.21245038694,2.151312092,0.731780952295815,0.796404390872,1.14607802003,1.4922506268,1.9815641795,2.151312092,2.5189828295,3.1888039126,3.3701298912,3.41694387828
2,3,"G3PCX",4400,15,0.934320472189419,0.9949590571,0.591737315462486,5.49819882024e-09,7.0925148861e-09,8.248648786e-09,0.9949590571,0.9949590571,0.9949590571,1.6260226432,1.9899660789,1.99003322976
2,4,"G3PCX",4400,15,3.17097192831333,1.989918114,3.07504623931396,0.9949590571,0.9949590571,0.9949590571,0.9949590571,1.989918114,4.379963858,7.959662381,8.5566317564,9.39238888196
2,5,"G3PCX",4400,15,0,0,0,0,0,0,0,0,0,0,0,0
2,6,"G3PCX",4400,15,6.01038484173333e-09,6.513111828e-09,2.22282770953144e-09,2.69125990832e-09,2.7812269823e-09,3.064896248e-09,4.2837271505e-09,6.513111828e-09,7.587294348e-09,8.9044533526e-09,9.209256291e-09,9.2292270894e-09
2,7,"G3PCX",4400,15,0.0514918462382431,8.157130083e-09,0.130470127000172,7.86587577304e-10,9.8970360796e-10,1.699218899e-09,4.15895407e-09,8.157130083e-09,0.010632081632,0.1280726356,0.23814130693,0.392237446792
2,8,"G3PCX",4400,15,6.442296296336e-08,7.350593023e-09,2.28976319455138e-07,1.110722678248e-09,1.29498403102e-09,1.4550096238e-09,2.973983726e-09,7.350593023e-09,7.8253492575e-09,8.7685222638e-09,2.73830450932499e-07,6.44768522012999e-07
2,9,"G3PCX",4400,15,5.27456715332733e-09,5.33301403e-09,3.32169383071977e-09,1.058492671392e-10,2.33373498333e-10,4.9795687574e-10,2.5859705485e-09,5.33301403e-09,8.354302139e-09,8.6228510556e-09,8.8651404439e-09,9.10433641336e-09
2,1,"PSO",4400,15,5.370689137862e-09,5.145068371e-09,3.72323658135869e-09,1.738754917856e-10,3.07750269719e-10,1.30513342346e-09,2.9722286855e-09,5.145068371e-09,7.478959674e-09,9.415997937e-09,1.10030597967e-08,1.276311323268e-08
2,10,"PSO",4400,15,10.1462903397947,3.76181549,13.1743375648512,0.0516528772616,0.069254711954,0.118576291612,0.5602436028,3.76181549,18.5605574795,30.649161808,31.429222488,32.3838626472
2,11,"PSO",4400,15,9.729922886469,2.572082675,13.0018279458251,0.007142770652,0.0118549591925,0.017442595714,0.4518489796,2.572082675,12.7118663135,30.037304002,33.129548839,36.5609402836
2,12,"PSO",4400,15,0.716889013727647,0.007124528674,1.56774937010871,0.000224982003448,0.00032523808312,0.0004931620148,0.0017068627875,0.007124528674,0.27594746666,2.4240219092,3.7481466967,4.81126315768
2,13,"PSO",4400,15,0.0688010126484,0.03067734872,0.103772991023445,0.00194916714104,0.0030746281181,0.0058333474072,0.0127005060715,0.03067734872,0.06596411872,0.16186620288,0.23861093869,0.332049231736
2,14,"PSO",4400,15,3.921981888242e-05,1.542011239e-05,5.11744835858847e-05,9.66336346256e-07,1.29281249669e-06,2.8684871282e-06,1.107658328e-05,1.542011239e-05,5.651059405e-05,9.6126833992e-05,0.00013404005087,0.000163774899608
2,15,"PSO",4400,15,0.133641809153587,1.143246016e-05,0.34972010106634,7.14075062944e-07,7.2015008461e-07,8.4434547228e-07,2.7824867545e-06,1.143246016e-05,0.0003128515783,0.60253558644,0.99497390602,0.994984846348
2,16,"PSO",4400,15,0.00571161614295489,1.230859755e-05,0.0122527567385379,7.35193365288e-07,1.10849899362e-06,1.7350250518e-06,6.4324804965e-06,1.230859755e-05,0.00012662512018,0.023193713708,0.028198618155,0.034696518648
2,17,"PSO",4400,15,0.000301409513079333,0.0002325688631,0.000300632533951498,2.96791764404e-05,3.0521111666e-05,3.1588537154e-05,0.0001687379455,0.0002325688631,0.00029154826855,0.0007136278584,0.00099476417916,0.001009902067464
2,18,"PSO",4400,15,0.0104746697969333,0.007570089655,0.0105113132758384,0.0012636588312,0.001271965755,0.0013086462192,0.0024942158105,0.007570089655,0.01641052512,0.0266192007,0.03197196854,0.032031425
2,19,"PSO",4400,15,5.10937564425821e-05,5.049693641e-08,0.000191065036292463,5.99033398868e-09,6.3808329287e-09,7.1538096338e-09,1.00145918235e-08,5.049693641e-08,6.272152858e-07,1.34029947384e-05,0.000236988450038999,0.000539687258295599
2,2,"PSO",4400,15,6.26442693046553e-05,4.826485196e-05,6.63999374533703e-05,2.220752327296e-07,4.96190752129e-07,8.7437042862e-07,1.43548909355e-05,4.826485196e-05,9.71925876e-05,0.00012185554502,0.00016069194268,0.000211433741452
2,20,"PSO",4400,15,0.0789671527576753,1.665249897e-06,0.208368751616023,8.03851435192e-09,8.8017259258e-09,1.7797891587e-07,6.8625866855e-07,1.665249897e-06,2.428910057e-05,0.355336474768356,0.59219190548,0.592192057352
2,21,"PSO",4400,15,0.0461238401817572,2.352848583e-09,0.178636854727037,1.78685244366576e-10,4.4635972692774e-10,7.2882357926e-10,1.397211236e-09,2.352848583e-09,3.4948541835e-09,6.1748256286e-09,0.207557274164149,0.498137449265659
2,22,"PSO",4400,15,1.8745045812494e-09,8.979625932e-10,2.17029709408601e-09,1.107849811752e-11,2.47972309323e-11,6.568683376e-11,3.053060027e-10,8.979625932e-10,2.950201861e-09,3.2477856848e-09,4.75403041380000e-09,6.79826484911999e-09
2,23,"PSO",4400,15,0.513066482176,0.4731350624,0.320925223719137,0.0444254255164,0.055287719251,0.07523439401,0.2598846401,0.4731350624,0.78163171515,0.85275684076,0.90532237882,0.976244913328
2,24,"PSO",4400,15,1.57020812954267,2.036773109,0.90253302743873,0.0552066418424,0.063576709736,0.098035435796,1.09675882895,2.036773109,2.11355676,2.1740726082,2.2203547708,2.24879298172
2,3,"PSO",4400,15,0.0219214599833413,6.84312252e-06,0.0847401551886627,2.33675585008e-07,5.6902472932e-07,9.2471338944e-07,2.053881509e-06,6.84312252e-06,1.614833742e-05,0.000297954444136,0.0987963618516896,0.236461680740676
2,4,"PSO",4400,15,0.0713762277832294,8.271993353e-05,0.256221451955806,5.05435166408e-07,6.4646692697e-07,3.10610941928e-06,8.031114895e-06,8.271993353e-05,0.0001995480499,0.044848372307,0.350683629472999,0.737251000569199
2,5,"PSO",4400,15,0,0,0,0,0,0,0,0,0,0,0,0
2,6,"PSO",4400,15,6.79691768764133e-07,3.318235855e-07,7.9015576310868e-07,1.233924649544e-08,2.73273485606e-08,4.2945498534e-08,1.16910872075e-07,3.318235855e-07,9.2640535955e-07,1.9230016616e-06,2.1509269256e-06,2.31877212704e-06
2,7,"PSO",4400,15,5.55052646817333e-09,5.757925692e-09,1.95803868348453e-09,1.276220586952e-09,2.87694632548e-09,4.0668652446e-09,4.7155097605e-09,5.757925692e-09,6.63787314e-09,7.6863635458e-09,8.1598813042e-09,8.24060307988e-09
2,8,"PSO",4400,15,0.000165418850406167,3.22171679e-05,0.000484813647168396,1.04127925156e-06,2.15499356215e-06,3.4610527392e-06,1.3015919501e-05,3.22171679e-05,4.4059156715e-05,0.00014774732336,0.000679733989399998,0.00141798311696
2,9,"PSO",4400,15,4.18683899935522e-05,1.551789056e-05,6.65655284489191e-05,1.529718360824e-09,2.86234538276e-09,2.57269192602e-08,1.06378586285e-06,1.551789056e-05,5.0718526035e-05,0.000122317007216,0.00017239427986,0.000206529475024
